Objid,plate,mjd,fiberid,ra,dec,fiberMag_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,fuv_mag,nuv_mag,dered_u,dered_g,dered_r,dered_i,dered_z,petroR90_r,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,fuv_magerr,nuv_magerr,e_bv,s2n_r,sn_fuv_auto,survey,morph_type
587735347491766449,1749,53357,101,162.285,13.23501,18.06066,19.54096,18.30808,17.74685,17.43757,17.21979,21.34773,20.61628,19.36992,18.18224,17.65557,17.36836,17.17072,3.392604,0.04416429,0.007919989,0.006889543,0.006968401,0.01940111,0.4252585,0.09884282,0.03324025,22.5558,2.553741,AIS,3
587742190984364199,2663,54234,555,198.7199,24.8368,17.85895,19.02409,17.98146,17.53414,17.22301,17.06842,20.70956,19.74695,18.96492,17.93793,17.50257,17.19907,17.05145,2.768123,0.02892562,0.007787542,0.007501758,0.01441916,0.02225428,0.3055985,0.1198913,0.01086645,23.569,3.553683,AIS,3
587728948510326821,267,51608,28,149.1914,-0.2595358,16.88646,18.74945,17.30398,16.70638,16.41381,16.2016,20.86531,20.22834,18.53717,17.14779,16.5931,16.3279,16.1407,2.99972,0.02398476,0.004729621,0.004229368,0.004452716,0.009216852,0.1861482,0.1049718,0.03974488,34.6546,5.834061,AIS,3
588018056205173358,1689,53177,421,256.9017,22.51193,17.42489,19.37285,17.98851,17.32074,16.95442,16.67546,21.24899,20.54336,19.05625,17.75556,17.15178,16.82631,16.58463,2.888017,0.03906137,0.00702252,0.005466521,0.005739709,0.01425904,0.3309218,0.194025,0.06169881,27.1895,3.281742,AIS,3
588017990705479939,1837,53494,425,240.359,5.226264,17.51957,18.82841,17.83395,17.36692,16.9513,16.80775,20.7089,20.03075,18.54983,17.62897,17.21825,16.83857,16.72782,2.640192,0.03021399,0.005965556,0.005467474,0.004857234,0.01218649,0.2218465,0.07771757,0.05436691,26.6114,4.895277,AIS,3
587736782540833428,1425,52913,488,256.0818,21.06178,17.62501,19.8576,18.28776,17.46209,17.02403,16.73966,21.20135,21.59684,19.53321,18.04908,17.28897,16.89277,16.64659,3.294985,0.05608717,0.007406664,0.005592765,0.005622993,0.01374082,0.3907045,0.3515087,0.06284664,21.3045,2.779594,AIS,3
587725981224992780,442,51882,240,124.8133,50.74105,17.72328,19.47796,18.18727,17.56818,17.20629,16.96163,21.22809,20.72078,19.2687,18.0333,17.4565,17.12161,16.90159,3.400853,0.05524174,0.007952259,0.006935785,0.006973078,0.02107508,0.3423904,0.2030399,0.04077648,22.7839,3.171818,AIS,3
587739707953184817,2161,53878,190,231.1337,22.13925,17.61931,18.3019,17.53176,17.1614,16.77105,16.68962,19.55327,19.16747,18.03294,17.33386,17.01787,16.66222,16.61246,3.355569,0.02320296,0.006659165,0.007445103,0.007842225,0.01773345,0.1225736,0.06445815,0.05206693,24.515,8.859981,AIS,3
588848899369468064,277,51908,182,165.5322,-0.4360629,17.74431,19.28912,18.13988,17.59222,17.2537,17.00869,20.26322,20.24508,19.12707,18.02064,17.50574,17.18812,16.96219,2.813393,0.02972594,0.007590066,0.006207772,0.008056653,0.01634566,0.2779661,0.1194881,0.03113421,22.9637,3.906951,AIS,3
587742014353309870,2504,54179,502,174.1582,22.50971,18.03206,19.10508,18.12724,17.66321,17.27876,17.18548,21.2716,20.1923,18.99362,18.04523,17.60373,17.23366,17.1535,3.169023,0.03521792,0.006837104,0.006587584,0.006451013,0.01930812,0.3122108,0.1542674,0.02174378,19.9555,3.478419,AIS,3
587741725512237230,2665,54232,165,203.2159,23.28991,17.58402,19.87424,18.21026,17.45054,17.04698,16.74333,21.87415,22.12704,19.78812,18.1469,17.40458,17.01213,16.71862,3.019162,0.05843629,0.009647227,0.009325324,0.009782049,0.01588781,0.4863929,0.3263209,0.01655659,22.456,2.232763,AIS,3
587736478666588264,1713,53827,389,221.5752,10.53592,17.48148,18.73468,17.58211,17.06524,16.72151,16.54133,19.83282,19.5004,18.59396,17.47857,16.99014,16.66457,16.50096,3.305782,0.02363989,0.005466079,0.004875931,0.00531107,0.01114014,0.1569665,0.05888943,0.0274927,26.2866,6.918674,AIS,3
587733081885180083,1017,52706,411,178.3435,55.66457,17.53172,19.82893,18.26113,17.44501,17.05729,16.81513,21.72813,21.44999,19.76713,18.21566,17.41203,17.03228,16.7974,2.820781,0.05926408,0.007685314,0.00606661,0.006081896,0.01312058,0.3083775,0.1334609,0.01181533,21.5546,3.521657,AIS,3
587739305291612259,2003,53442,28,187.2868,36.05748,17.49637,18.74188,17.45495,16.99782,16.69987,16.53508,20.00762,19.58208,18.66977,17.40189,16.95934,16.67069,16.51439,3.478793,0.0279171,0.02221334,0.005251213,0.005304189,0.01193742,0.1355576,0.074709,0.01409392,21.7205,8.011355,AIS,3
587742775642619936,2642,54232,253,204.5327,17.52926,19.09189,18.9938,18.41259,18.48829,18.26117,18.42156,19.11555,18.9362,18.88184,18.33021,18.42854,18.21586,18.38944,2.465542,0.0327868,0.00799505,0.01005835,0.01248131,0.04708429,0.1191031,0.05260069,0.0216007,11.6959,9.11815,AIS,3
588007005772710011,443,51873,407,126.0872,49.0858,16.95347,20.25161,18.2189,17.22913,16.84412,16.45554,19.58143,18.76269,20.05226,18.07222,17.12274,16.76345,16.39834,2.967129,0.06347733,0.007348143,0.005052026,0.005292951,0.00950959,0.193965,0.08371958,0.03881765,35.6897,5.598948,AIS,3
587732590109851800,960,52425,237,203.7603,58.01551,17.57484,19.16763,18.02197,17.42039,17.03133,16.80341,20.8496,19.78267,19.12296,17.98911,17.39656,17.01326,16.79059,3.139825,0.03321334,0.007032902,0.005968059,0.005264441,0.01291341,0.135702,0.06366547,0.00876171,31.2622,8.002831,AIS,3
588298661969002626,1465,53082,290,204.0536,44.98444,18.19989,19.18169,18.23248,17.77213,17.45119,17.30652,20.78595,20.00328,19.10507,18.1761,17.73124,17.42019,17.28454,2.940271,0.03190517,0.01389548,0.01213286,0.01403925,0.0210006,0.2720526,0.1392406,0.01487446,17.4201,3.991874,AIS,3
587739707959869475,2208,53880,393,245.848,15.96127,17.75541,18.90872,17.84851,17.44976,17.11684,16.97717,20.81443,19.78668,18.68174,17.6815,17.32863,17.02499,16.91204,3.079938,0.0317384,0.005669028,0.005475781,0.005823532,0.01858818,0.2251801,0.06768195,0.0446875,27.8581,4.822807,AIS,3
587745404154151034,2587,54138,128,152.8375,15.94206,17.96927,20.26841,18.68053,17.89459,17.49469,17.22186,21.11539,22.21226,20.03976,18.51229,17.77257,17.40217,17.15626,2.964638,0.0737957,0.008941988,0.00688027,0.007211101,0.01575976,0.3817807,0.4548959,0.0445042,19.5604,2.844565,AIS,3
587745403080605721,2588,54174,457,153.4318,15.04876,17.80931,19.00585,18.04236,17.68325,17.31134,17.25661,20.17308,19.65847,18.76621,17.86604,17.55537,17.21437,17.18786,2.117084,0.02619247,0.006003763,0.006158373,0.005741731,0.01614059,0.1506426,0.08047934,0.04620373,26.0427,7.209114,AIS,3
587741725504766106,2657,54502,108,184.4862,24.47506,17.2822,19.79758,17.95209,17.14382,16.72925,16.4271,21.40447,20.72473,19.66292,17.853,17.07195,16.67476,16.38846,3.229057,0.05472804,0.007244511,0.005650367,0.005216188,0.01080118,0.3961739,0.3079081,0.02607683,30.1044,2.74122,AIS,3
588010360695881829,840,52374,417,177.7415,6.087285,17.87644,19.69384,18.35078,17.71746,17.3032,17.04426,21.34663,20.72184,19.62643,18.30119,17.68149,17.27592,17.02492,3.335292,0.04805457,0.007566193,0.006289714,0.006320653,0.01411218,0.3121682,0.1809816,0.01296455,18.4256,3.478894,AIS,3
588298664113209495,1457,53116,504,193.8043,47.93765,17.86719,19.84194,18.44809,17.73144,17.33489,17.03171,21.1952,20.60553,19.77646,18.39992,17.6965,17.30839,17.01293,3.403833,0.04915818,0.009110274,0.007881152,0.007710814,0.01517661,0.2265709,0.1057803,0.01274816,18.79,4.793202,AIS,3
587732482748776554,969,52442,141,181.5187,49.49304,17.82652,19.96511,18.39843,17.64766,17.3018,17.05205,21.34287,20.6281,19.84377,18.30914,17.5829,17.2527,17.01724,2.997853,0.05830559,0.007870237,0.006258877,0.006371782,0.01524124,0.3361384,0.2108564,0.02348533,21.7128,3.230812,AIS,3
587742775085695054,2592,54178,350,156.4956,15.97426,17.94984,19.51093,18.22011,17.68568,17.3513,17.2044,21.1236,20.63411,19.37249,18.11825,17.6118,17.29528,17.16468,2.886046,0.04354947,0.008771549,0.008192337,0.009250714,0.02165043,0.2375277,0.1149458,0.02700697,20.4689,4.572099,AIS,3
587742575367946365,2596,54207,527,183.4916,18.79151,17.5298,19.22068,17.87257,17.25488,16.86744,16.61015,21.16198,20.09713,19.08276,17.77109,17.18127,16.81163,16.57058,3.463308,0.03790274,0.008985162,0.00685172,0.005960549,0.01349587,0.3150604,0.1758776,0.02649104,20.6359,3.446959,AIS,3
588009372299427967,775,52295,613,172.7519,62.40525,19.03981,19.79,18.99734,18.78826,18.47072,18.48198,20.4476,20.07228,19.73468,18.95664,18.75874,18.44834,18.46611,2.377239,0.03880621,0.009690491,0.01073961,0.01307825,0.04016214,0.2194245,0.1291576,0.01096016,9.97746,4.94931,AIS,3
588017992304492758,1810,53794,583,214.0589,9.553515,17.98191,19.18944,18.09561,17.58887,17.21662,17.03666,20.47034,20.13581,19.05001,17.99302,17.51447,17.1602,16.99666,3.280627,0.03830539,0.007325316,0.006533141,0.006765705,0.01544537,0.2263494,0.104461,0.02761361,21.1782,4.797893,AIS,3
587733079207575727,1042,52725,203,204.3363,52.21847,17.79066,18.94986,17.9123,17.47633,17.13432,17.00396,20.07524,19.79463,18.86892,17.85275,17.43314,17.10156,16.98074,2.995844,0.02860731,0.009357017,0.008575121,0.006727469,0.03108653,0.1997768,0.08812811,0.01596505,19.0796,5.436068,AIS,3
587727177909338249,646,52523,42,352.4649,-10.94714,17.29995,20.09403,18.20632,17.27473,16.85565,16.53476,22.28272,22.72277,19.92159,18.07944,17.18271,16.78587,16.48528,3.26109,0.07779048,0.008627768,0.005934939,0.005863675,0.01362206,0.3992004,0.3935978,0.03359677,24.4461,2.720438,AIS,3
587739809957347565,2159,54328,94,231.0102,19.26568,18.16591,19.41813,18.12977,17.57726,17.241,17.00318,20.91072,20.55795,19.03871,17.8506,17.37478,17.08746,16.89432,3.430507,0.05161304,0.008915274,0.008502489,0.008747647,0.01913388,0.2605727,0.1542584,0.07227666,16.4812,4.167742,AIS,3
587735696441606240,1310,53033,633,175.8558,57.3082,18.29747,18.96734,18.06587,17.78092,17.52819,17.3994,20.13288,19.46461,18.90367,18.01902,17.74694,17.50242,17.38113,3.257389,0.03484169,0.008669853,0.008450132,0.007994803,0.02638599,0.1167088,0.04516995,0.0121469,19.9063,9.305208,AIS,3
587745244693987529,2430,53815,257,131.9338,12.8146,17.75939,20.08588,18.4778,17.66231,17.2486,16.9345,22.17789,21.35223,19.94915,18.3772,17.58934,17.19327,16.89527,3.251194,0.06022815,0.01055985,0.006519207,0.006970334,0.01458951,0.4151818,0.2757351,0.02642931,18.6309,2.615721,AIS,3
588023669172011255,2611,54477,399,184.6853,19.93486,18.34321,19.13243,18.11236,17.7997,17.53777,17.45771,19.8262,19.42367,18.99513,18.01133,17.72643,17.4822,17.41831,2.853389,0.04283246,0.007667966,0.006866529,0.007415894,0.02049351,0.2392291,0.1064133,0.02642731,18.0367,4.539581,AIS,3
587734304880984314,377,52145,636,340.6398,0.0399241,17.95095,18.83535,17.75555,17.35328,17.05743,16.91856,20.03317,19.50466,18.50828,17.5149,17.17874,16.92508,16.82472,3.238319,0.034528,0.005968495,0.00600538,0.006479514,0.02137104,0.1354646,0.07300457,0.06348309,18.0953,8.016854,AIS,3
587733411526803693,1052,52466,115,234.5354,43.23945,18.77938,19.15373,18.37407,18.23619,17.93523,18.00043,19.62731,19.72829,19.03864,18.28938,18.17476,17.88865,17.96741,2.864987,0.0343883,0.009126639,0.009627965,0.009833181,0.03651686,0.1437035,0.1006595,0.02183915,14.7911,7.557225,AIS,3
588018055125008574,1684,53239,457,244.7582,32.68996,17.86981,19.39365,18.16664,17.58007,17.2185,16.93843,20.67268,20.289,19.28069,18.08352,17.51979,17.17279,16.90602,3.440614,0.04651435,0.0071154,0.006100651,0.005866502,0.01400591,0.1942464,0.0798925,0.02214427,20.4216,5.590837,AIS,3
587731512619761826,413,51821,62,50.74048,-0.1917003,17.46281,19.68357,18.1164,17.29598,16.88555,16.53759,20.67805,21.48401,19.26324,17.80713,17.07167,16.71546,16.41699,3.364648,0.05455295,0.008060661,0.007136782,0.007543092,0.01307564,0.2974395,0.3494446,0.08045904,24.8668,3.651162,AIS,3
587741491437306010,2341,53738,418,147.1821,25.48603,17.59041,19.52227,18.03565,17.41212,17.06943,16.84567,21.42925,21.18909,19.39014,17.93843,17.34161,17.01597,16.80776,3.248543,0.04156275,0.006257008,0.005826784,0.006406727,0.01547068,0.2983606,0.2177259,0.02565146,32.0148,3.63989,AIS,3
587741489829773466,2350,53765,145,155.0777,26.35954,17.9606,19.75357,18.29909,17.60357,17.22885,16.96444,21.20886,20.76113,19.60936,18.19299,17.52661,17.1705,16.92306,3.230497,0.05052554,0.007741877,0.006686061,0.007322634,0.0191637,0.2197822,0.1747715,0.02820295,18.5843,4.941255,AIS,3
587729386600202481,762,52232,114,129.4406,43.83332,17.85262,18.73167,17.64572,17.23654,16.9214,16.76776,19.83453,19.47603,18.58828,17.54022,17.16002,16.86337,16.72662,3.451156,0.02400046,0.007374543,0.006738194,0.006598497,0.01506918,0.1260665,0.04945854,0.02757164,20.904,8.614499,AIS,3
587735662086586562,1426,52993,229,151.2795,37.50699,18.54066,19.40034,18.4157,18.17934,17.84339,17.79761,20.63155,20.11243,19.31441,18.35247,18.13348,17.80862,17.77296,2.729182,0.03886646,0.008011782,0.008823967,0.009388569,0.02614053,0.2504523,0.1390297,0.01658512,11.526,4.336155,AIS,3
587741490902728711,2347,53757,501,152.9002,26.50768,18.98883,18.74872,18.19997,18.42393,17.9855,18.17035,19.24443,19.15958,18.59492,18.0868,18.34186,17.92327,18.12622,3.060689,0.0225317,0.009473463,0.01287259,0.01541353,0.04472001,0.1218227,0.08073963,0.02974343,13.9414,8.914593,AIS,3
587739304224161816,2109,53468,562,204.6674,33.7963,17.77873,18.90019,17.9242,17.5005,17.08395,17.00352,19.85483,19.58211,18.83317,17.87489,17.46473,17.05683,16.98429,2.987348,0.03158336,0.006355078,0.005945307,0.005631857,0.01710076,0.1297302,0.08520851,0.01299609,21.1598,8.371218,AIS,3
588015509285175380,406,51817,160,36.07161,0.1071913,18.34292,19.01884,18.05593,17.74325,17.36661,17.38549,20.51467,20.37468,18.80851,17.90117,17.63101,17.2815,17.32514,3.348704,0.03857223,0.008013776,0.007644209,0.008011883,0.02769014,0.2251773,0.1573192,0.04086801,20.376,4.822867,AIS,3
587732135923810344,884,52374,510,187.1054,52.76284,18.14731,19.82688,18.45229,17.76022,17.43427,17.17338,22.49511,21.65519,19.71145,18.36736,17.69862,17.38756,17.14026,3.365515,0.05805662,0.01132242,0.02638188,0.009309122,0.02370871,0.5094591,0.2213303,0.02243631,17.0366,2.131672,AIS,3
587732157387637164,927,52577,485,116.2158,23.69125,18.14588,19.397,18.14095,17.68354,17.36036,17.24024,20.66872,20.27904,19.1585,17.96547,17.55626,17.26385,17.17182,2.998205,0.04071173,0.00768922,0.007718803,0.007531657,0.02214265,0.2249474,0.1165123,0.04654682,19.991,4.827796,AIS,3
587741489840783397,2230,53799,200,183.4618,29.5787,17.79265,19.26793,18.23368,17.7179,17.33317,17.13312,20.58047,20.43786,19.15555,18.151,17.65792,17.2877,17.10088,2.462246,0.02843994,0.006434628,0.006121741,0.006690374,0.01829458,0.2635078,0.1944359,0.02206174,20.6299,4.121321,AIS,3
587726033874911377,534,51997,455,216.022,3.190943,17.70816,19.3022,18.1298,17.59501,17.22302,17.04548,20.50793,20.26571,19.14537,18.0144,17.51131,17.15956,17.00048,2.736732,0.04114932,0.007183129,0.007169654,0.007902728,0.01713105,0.1383469,0.08274645,0.03134174,23.9657,7.849831,AIS,3
587739610234028131,2098,53460,220,174.0467,33.04595,17.98405,19.99679,18.47422,17.75052,17.38361,17.12611,21.71404,21.6702,19.8652,18.3774,17.6803,17.33037,17.08836,3.399037,0.07645441,0.008504642,0.006969143,0.00799677,0.01826587,0.4307783,0.1933552,0.02555696,16.9994,2.521019,AIS,3
587742060552650959,2778,54539,60,224.7936,16.82624,17.8207,19.6322,18.3997,17.78456,17.36403,17.09782,21.37697,20.63874,19.44366,18.26098,17.68395,17.28774,17.04373,3.223404,0.04618587,0.007470532,0.006608151,0.005985647,0.01431222,0.4880307,0.2260377,0.03706505,20.1234,2.22527,AIS,3
587732702854250697,1189,52668,43,133.4639,5.100931,18.20688,18.84091,18.02253,17.73778,17.45123,17.35812,20.21934,19.72005,18.58106,17.83133,17.59911,17.34608,17.28356,3.192109,0.03044744,0.006374401,0.006878614,0.007329972,0.02482118,0.1853176,0.1119859,0.04951001,16.858,5.860209,AIS,3
587741709958840329,2227,53820,389,180.4579,28.10316,19.35612,18.83523,18.07639,18.74363,18.23569,18.55828,19.16943,19.10333,18.73835,18.00511,18.69194,18.19649,18.53048,3.256206,0.02386928,0.006955982,0.01237148,0.0149437,0.05720501,0.1191986,0.0845599,0.01886285,11.1098,9.110848,AIS,3
587742062143209489,2511,53882,409,176.2989,22.75072,17.64351,18.81283,17.62025,17.15988,16.8373,16.63186,20.23106,19.86087,18.70426,17.54037,17.10195,16.79337,16.60071,3.350688,0.0252802,0.005705581,0.005085145,0.005555117,0.01132708,0.214362,0.129221,0.02140044,23.4254,5.066196,AIS,3
587742062147403954,2646,54479,547,186.6508,22.99878,17.74827,19.40175,17.99017,17.43869,17.18064,16.98997,21.36126,21.62311,19.28564,17.90473,17.37672,17.13366,16.95666,2.941537,0.03443009,0.006361982,0.005355716,0.005980481,0.01261815,0.4641568,0.4037791,0.02264571,26.6719,2.339727,AIS,3
588295842853421179,961,52615,456,157.1065,47.4713,17.85525,19.02419,17.99015,17.62598,17.32356,17.18545,20.47541,20.01763,18.98415,17.96069,17.60461,17.30736,17.17396,2.767194,0.03172795,0.006517218,0.006268423,0.006542131,0.01592123,0.2527534,0.06943183,0.007769074,22.0777,4.296678,AIS,3
587739304761229349,2028,53818,297,205.2577,33.94872,17.77541,18.88322,17.85159,17.44891,17.11709,17.00911,20.11212,19.71235,18.82239,17.80683,17.41645,17.09247,16.99166,2.907769,0.02515088,0.006171048,0.005632141,0.006408588,0.01354291,0.1506913,0.09080435,0.01198003,25.1472,7.206785,AIS,3
587741816249385138,2367,53763,71,159.1835,22.44023,17.90497,18.3804,17.39856,17.07065,16.80843,16.66407,19.44789,18.82803,18.22898,17.28714,16.98984,16.74716,16.62062,3.470092,0.02235574,0.005355599,0.00588634,0.00545714,0.01473793,0.1389744,0.07162998,0.0295386,18.3506,7.814392,AIS,3
587727214415970921,634,52164,637,310.8709,-5.340201,18.01947,19.2658,18.22558,17.77385,17.51274,17.34744,20.78709,20.13479,18.99133,18.02363,17.62737,17.40167,17.26869,2.283046,0.03589013,0.007483746,0.007029247,0.00844805,0.0227693,0.2254423,0.1222264,0.05290402,19.363,4.817198,AIS,3
588009372836954212,776,52319,604,175.8138,63.1856,17.58743,19.26938,18.04406,17.55879,17.20655,17.03062,20.3066,20.13943,19.12901,17.94078,17.48388,17.14975,16.99035,2.441679,0.03202176,0.006049286,0.005703135,0.006129693,0.01429556,0.2156968,0.1390606,0.02775041,23.7034,5.034846,AIS,3
587737808503832753,1788,54468,255,144.1019,63.40241,17.50757,19.31957,17.8485,17.16086,16.75844,16.52872,21.48826,20.35814,19.16232,17.7328,17.07694,16.69481,16.4836,3.473798,0.04802746,0.007672154,0.006121701,0.005737026,0.01391583,0.3519746,0.1736128,0.03025632,26.9226,3.08545,AIS,3
588017977829687309,1644,53144,306,214.4718,35.46573,16.82034,21.29081,18.46229,17.56972,16.85335,16.68989,20.01997,19.58439,21.20862,18.40182,17.52586,16.8201,16.66631,1.696772,0.2094854,0.008882951,0.006749652,0.004723762,0.01181444,0.2312603,0.07791269,0.0161247,26.6135,4.696006,AIS,3
587729158977814677,586,52023,36,220.795,3.884152,17.92944,24.85772,18.51563,17.7317,17.27368,17.02317,22.70953,22.40642,24.68777,18.39058,17.641,17.20491,16.97441,3.351389,1.877878,0.008551634,0.006445844,0.006200533,0.0156682,0.5125731,0.5181309,0.0329505,17.1581,2.118722,AIS,3
587739719224066085,2123,53793,56,212.3955,25.99817,17.42698,18.40148,17.30893,16.92353,16.60221,16.53315,19.45551,19.3073,18.31723,17.24693,16.87857,16.56811,16.50898,3.479089,0.02336759,0.005718764,0.005062964,0.005606871,0.01243136,0.1698841,0.100053,0.01652759,22.6488,6.392592,AIS,3
587734690351284512,1194,52703,260,138.0418,6.301671,17.94512,19.71453,18.42766,17.70951,17.27191,16.98693,21.55771,20.65124,19.47739,18.25317,17.58296,17.17595,16.9189,3.323042,0.05578191,0.008480868,0.007689365,0.007514864,0.02086204,0.3320576,0.1840903,0.04579232,16.2504,3.270517,AIS,3
587739721368797325,2017,53474,488,205.7894,28.80058,18.0714,19.23178,18.0979,17.5951,17.25373,17.11818,20.82022,20.13052,19.15326,18.04013,17.5532,17.22196,17.09565,3.018386,0.03795127,0.007534198,0.007090088,0.008145013,0.0192109,0.3826677,0.07646423,0.01547169,19.0785,2.837972,AIS,3
587742571072979129,2485,54176,23,166.0459,17.93151,18.06558,18.74636,17.88837,17.57708,17.26184,17.13795,19.94494,19.52883,18.62245,17.79719,17.51096,17.2117,17.10239,3.111577,0.02655007,0.00921889,0.009187856,0.008053813,0.02288117,0.1714292,0.1015676,0.0241403,20.5254,6.334976,AIS,3
587731913111044321,900,52637,616,142.2742,49.62102,17.90018,19.06923,17.99369,17.47523,17.15225,16.93827,20.82923,20.30895,18.99596,17.93979,17.43613,17.1226,16.91725,2.95608,0.03039904,0.006687114,0.005973187,0.007019462,0.01471593,0.2137548,0.1148444,0.01407526,20.5259,5.080587,AIS,3
587733429770911869,1163,52669,529,222.3445,55.21651,18.30578,19.31753,18.2087,17.81719,17.55116,17.40811,20.24902,19.97269,19.23662,18.14917,17.77402,17.51842,17.3849,3.429722,0.04226767,0.007096485,0.00730864,0.008713946,0.0256237,0.2996177,0.1390322,0.01561003,16.0316,3.624619,AIS,3
587739382065856668,2157,54242,537,229.4268,27.40978,18.2662,19.28647,18.2042,17.76023,17.44344,17.34222,20.93023,20.14022,19.09587,18.06395,17.65852,17.36631,17.28754,3.187874,0.03675285,0.008821287,0.007551934,0.008469786,0.01995562,0.2250988,0.09659506,0.03723121,17.4839,4.824549,AIS,3
588017625615040723,1366,53063,35,174.0826,43.65279,18.03116,19.0479,18.01412,17.58568,17.27301,17.13365,19.75703,19.81449,18.91645,17.9174,17.51553,17.21982,17.09594,3.498879,0.03181326,0.008287122,0.007644749,0.00787871,0.01696466,0.1835096,0.126122,0.0251724,18.3836,5.917946,AIS,3
587739706872692762,2127,53859,63,214.7611,26.16378,17.30914,18.58375,17.44504,17.01286,16.71308,16.51126,20.47305,19.5635,18.49925,17.38287,16.96777,16.67889,16.48702,3.340543,0.02516414,0.005082395,0.004900584,0.005763303,0.01214045,0.294642,0.127096,0.01622341,27.088,3.685828,AIS,3
587739506617221231,1999,53503,130,184.4945,33.14563,18.09047,19.22787,18.10032,17.65057,17.32547,17.17764,20.18197,20.01597,19.15916,18.04976,17.61391,17.29767,17.15793,2.72719,0.03662238,0.007120146,0.006318547,0.007110784,0.01671407,0.1170879,0.07340518,0.01332024,17.8518,9.275086,AIS,3
588016891172159587,1595,52999,203,146.6125,35.14876,17.95982,19.12576,18.05482,17.62664,17.32203,17.17512,20.40209,20.09782,19.07483,18.01735,17.59946,17.30142,17.16051,2.711061,0.03153115,0.006862206,0.006333007,0.006203114,0.0163048,0.1510908,0.1010146,0.00994909,21.6667,7.187733,AIS,3
588017605776310290,1580,53145,465,236.8501,32.48303,16.76376,19.1081,17.71601,16.93244,16.43155,16.10548,21.06352,19.5445,18.95962,17.60676,16.8532,16.37147,16.06288,2.564622,0.03016291,0.005915595,0.004393112,0.004416442,0.00783974,0.4154744,0.09138341,0.02829325,31.0716,2.613879,AIS,3
587739651566731303,2158,54209,325,228.7441,24.33606,17.54762,18.84761,17.79997,17.31652,16.8784,16.75107,20.86056,20.03566,18.60443,17.62103,17.18674,16.78,16.6813,3.079348,0.02570243,0.005685758,0.005161417,0.00524972,0.01351652,0.3198116,0.1597767,0.04706868,26.2763,3.39575,AIS,3
587742576457548011,2763,54507,227,221.4852,16.0827,18.36727,19.55265,18.3059,17.71479,17.40655,17.22373,21.65937,20.43015,19.43759,18.22124,17.65339,17.35999,17.19072,3.456133,0.06811141,0.009955822,0.01024349,0.01075851,0.02536944,0.5289257,0.2116039,0.02239302,16.1163,2.053218,AIS,3
587734948592091300,1597,52999,264,152.972,10.31671,17.05957,18.90118,17.51212,16.80659,16.43299,16.17538,20.63996,20.26482,18.70383,17.36691,16.70127,16.35313,16.11875,3.295887,0.02697964,0.005294358,0.004602402,0.004667893,0.01067925,0.2116034,0.08630729,0.03824472,29.963,5.132242,AIS,3
587725074459001065,267,51608,183,147.9246,-0.2386807,17.87063,20.16908,18.79038,18.0073,17.52393,17.23663,21.87651,21.22136,19.83713,18.54614,17.83016,17.3896,17.14139,2.897019,0.05263533,0.008933224,0.00687054,0.006538002,0.0154704,0.3204215,0.2645043,0.06674908,19.4387,3.389286,AIS,3
588017626152763447,1368,53084,257,176.6953,44.37988,17.68512,18.46089,17.47595,17.11121,16.77811,16.68535,19.29041,19.01148,18.36234,17.40343,17.05861,16.73824,16.65708,3.330494,0.01966001,0.005841165,0.005926815,0.005809884,0.0146861,0.1324528,0.07770142,0.01899555,20.8487,8.199149,AIS,3
587733441045725479,1331,52766,139,231.232,47.00229,17.61271,19.41793,18.0213,17.4048,17.02138,16.80985,22.07855,20.97836,19.32239,17.951,17.35381,16.98271,16.78244,3.121654,0.03488626,0.007159588,0.006336612,0.00620266,0.01453125,0.417634,0.1884864,0.01834056,21.9132,2.600363,AIS,3
587739506623643711,2110,53467,409,201.9094,32.16441,18.26631,18.92991,18.17573,17.99504,17.64589,17.59311,19.85242,19.57494,18.86662,18.12916,17.96127,17.62028,17.57495,2.812618,0.02611261,0.007064877,0.007710185,0.008040938,0.01915253,0.1530849,0.08583714,0.01187571,16.9069,7.094102,AIS,3
587736524834341069,1808,54176,179,210.2001,6.595947,18.48149,18.88606,17.95582,17.72466,17.53229,17.49283,19.88176,19.66417,18.73704,17.84616,17.64513,17.47198,17.45008,3.257728,0.03075109,0.006671809,0.007318268,0.00859999,0.02940717,0.1511458,0.107017,0.02883633,19.7963,7.185116,AIS,3
587729747374833867,2953,54560,251,230.2447,1.398642,17.54029,19.44123,17.88342,17.2368,16.86141,16.6217,21.02044,21.02327,19.19755,17.70412,17.10675,16.7628,16.55179,3.214306,0.04361843,0.006872408,0.005453102,0.005362328,0.01333292,0.2977926,0.2859712,0.04719515,23.3462,3.646833,AIS,3
587736540936994959,1795,54507,568,197.7671,8.557514,17.77811,19.01869,17.99858,17.46509,17.11089,16.92799,20.72229,19.96545,18.85631,17.8791,17.37843,17.04518,16.8814,3.1236,0.02999849,0.007045131,0.00579129,0.005825625,0.01369871,0.2744051,0.08724922,0.03100836,21.1199,3.957652,AIS,3
588017947212578945,1378,53061,206,208.7551,39.06257,17.90115,19.29937,18.10744,17.57939,17.20374,17.00809,20.93793,20.50671,19.16452,18.00822,17.50742,17.14917,16.9694,2.985721,0.03595564,0.008685229,0.007538169,0.007970077,0.01604352,0.2053186,0.1317592,0.02623473,23.8014,5.289341,AIS,3
