#lambda       q_CCM       q_CAL       q_HZ1       q_HZ2       q_HZ3       q_HZ4       q_HZ5       q_GD1       q_GD2       q_GD3
18625.0     0.14843     0.14741     0.14712     0.14712     0.14712     0.11673     0.14741     0.09900     0.09883     0.11463
18626.0     0.14842     0.14739     0.14710     0.14710     0.14710     0.11672     0.14739     0.09897     0.09883     0.11460
18627.0     0.14841     0.14737     0.14707     0.14707     0.14707     0.11671     0.14737     0.09894     0.09883     0.11457
18628.0     0.14839     0.14735     0.14704     0.14704     0.14704     0.11671     0.14735     0.09891     0.09883     0.11454
18629.0     0.14838     0.14733     0.14702     0.14702     0.14702     0.11670     0.14733     0.09888     0.09883     0.11451
18630.0     0.14837     0.14731     0.14699     0.14699     0.14699     0.11669     0.14731     0.09885     0.09883     0.11448
18631.0     0.14835     0.14729     0.14696     0.14696     0.14696     0.11668     0.14729     0.09882     0.09883     0.11445
18632.0     0.14834     0.14727     0.14694     0.14694     0.14694     0.11668     0.14727     0.09879     0.09884     0.11442
18633.0     0.14833     0.14725     0.14691     0.14691     0.14691     0.11667     0.14725     0.09876     0.09884     0.11439
18634.0     0.14832     0.14723     0.14688     0.14688     0.14688     0.11666     0.14723     0.09873     0.09884     0.11436
18635.0     0.14830     0.14721     0.14685     0.14685     0.14685     0.11665     0.14721     0.09871     0.09884     0.11433
18636.0     0.14829     0.14719     0.14683     0.14683     0.14683     0.11665     0.14719     0.09868     0.09884     0.11430
18637.0     0.14828     0.14717     0.14680     0.14680     0.14680     0.11664     0.14717     0.09865     0.09884     0.11427
18638.0     0.14826     0.14715     0.14677     0.14677     0.14677     0.11663     0.14715     0.09862     0.09884     0.11424
18639.0     0.14825     0.14713     0.14675     0.14675     0.14675     0.11663     0.14713     0.09859     0.09884     0.11421
18640.0     0.14824     0.14711     0.14672     0.14672     0.14672     0.11662     0.14711     0.09856     0.09884     0.11418
18641.0     0.14823     0.14709     0.14669     0.14669     0.14669     0.11661     0.14709     0.09853     0.09884     0.11415
18642.0     0.14821     0.14707     0.14667     0.14667     0.14667     0.11660     0.14707     0.09850     0.09884     0.11412
18643.0     0.14820     0.14705     0.14664     0.14664     0.14664     0.11660     0.14705     0.09847     0.09884     0.11409
18644.0     0.14819     0.14703     0.14661     0.14661     0.14661     0.11659     0.14703     0.09844     0.09884     0.11406
18645.0     0.14818     0.14701     0.14659     0.14659     0.14659     0.11658     0.14701     0.09841     0.09885     0.11403
18646.0     0.14816     0.14699     0.14656     0.14656     0.14656     0.11657     0.14699     0.09838     0.09885     0.11400
18647.0     0.14815     0.14697     0.14653     0.14653     0.14653     0.11657     0.14697     0.09836     0.09885     0.11397
18648.0     0.14814     0.14695     0.14650     0.14650     0.14650     0.11656     0.14695     0.09833     0.09885     0.11394
18649.0     0.14812     0.14693     0.14648     0.14648     0.14648     0.11655     0.14693     0.09830     0.09885     0.11391
18650.0     0.14811     0.14691     0.14645     0.14645     0.14645     0.11654     0.14691     0.09827     0.09885     0.11388
18651.0     0.14810     0.14689     0.14642     0.14642     0.14642     0.11654     0.14689     0.09824     0.09885     0.11385
18652.0     0.14809     0.14688     0.14640     0.14640     0.14640     0.11653     0.14688     0.09821     0.09885     0.11382
18653.0     0.14807     0.14686     0.14637     0.14637     0.14637     0.11652     0.14686     0.09818     0.09885     0.11379
18654.0     0.14806     0.14684     0.14634     0.14634     0.14634     0.11651     0.14684     0.09815     0.09885     0.11376
18655.0     0.14805     0.14682     0.14631     0.14631     0.14631     0.11651     0.14682     0.09812     0.09885     0.11373
18656.0     0.14803     0.14680     0.14629     0.14629     0.14629     0.11650     0.14680     0.09809     0.09885     0.11370
18657.0     0.14802     0.14678     0.14626     0.14626     0.14626     0.11649     0.14678     0.09806     0.09885     0.11367
18658.0     0.14801     0.14676     0.14623     0.14623     0.14623     0.11649     0.14676     0.09804     0.09886     0.11364
18659.0     0.14800     0.14674     0.14621     0.14621     0.14621     0.11648     0.14674     0.09801     0.09886     0.11361
18660.0     0.14798     0.14672     0.14618     0.14618     0.14618     0.11647     0.14672     0.09798     0.09886     0.11358
18661.0     0.14797     0.14670     0.14615     0.14615     0.14615     0.11646     0.14670     0.09795     0.09886     0.11356
18662.0     0.14796     0.14668     0.14613     0.14613     0.14613     0.11646     0.14668     0.09792     0.09886     0.11353
18663.0     0.14795     0.14666     0.14610     0.14610     0.14610     0.11645     0.14666     0.09789     0.09886     0.11350
18664.0     0.14793     0.14664     0.14607     0.14607     0.14607     0.11644     0.14664     0.09786     0.09886     0.11347
18665.0     0.14792     0.14662     0.14604     0.14604     0.14604     0.11643     0.14662     0.09783     0.09886     0.11344
18666.0     0.14791     0.14660     0.14602     0.14602     0.14602     0.11643     0.14660     0.09780     0.09886     0.11341
18667.0     0.14789     0.14658     0.14599     0.14599     0.14599     0.11642     0.14658     0.09777     0.09886     0.11338
18668.0     0.14788     0.14656     0.14596     0.14596     0.14596     0.11641     0.14656     0.09774     0.09886     0.11335
18669.0     0.14787     0.14654     0.14594     0.14594     0.14594     0.11640     0.14654     0.09772     0.09886     0.11332
18670.0     0.14786     0.14652     0.14591     0.14591     0.14591     0.11640     0.14652     0.09769     0.09886     0.11329
18671.0     0.14784     0.14650     0.14588     0.14588     0.14588     0.11639     0.14650     0.09766     0.09887     0.11326
18672.0     0.14783     0.14648     0.14586     0.14586     0.14586     0.11638     0.14648     0.09763     0.09887     0.11323
18673.0     0.14782     0.14646     0.14583     0.14583     0.14583     0.11638     0.14646     0.09760     0.09887     0.11320
18674.0     0.14781     0.14644     0.14580     0.14580     0.14580     0.11637     0.14644     0.09757     0.09887     0.11317
18675.0     0.14779     0.14642     0.14578     0.14578     0.14578     0.11636     0.14642     0.09754     0.09887     0.11314
18676.0     0.14778     0.14640     0.14575     0.14575     0.14575     0.11635     0.14640     0.09751     0.09887     0.11311
18677.0     0.14777     0.14639     0.14572     0.14572     0.14572     0.11635     0.14639     0.09748     0.09887     0.11308
18678.0     0.14775     0.14637     0.14569     0.14569     0.14569     0.11634     0.14637     0.09745     0.09887     0.11305
18679.0     0.14774     0.14635     0.14567     0.14567     0.14567     0.11633     0.14635     0.09742     0.09887     0.11302
18680.0     0.14773     0.14633     0.14564     0.14564     0.14564     0.11632     0.14633     0.09740     0.09887     0.11299
18681.0     0.14772     0.14631     0.14561     0.14561     0.14561     0.11632     0.14631     0.09737     0.09887     0.11296
18682.0     0.14770     0.14629     0.14559     0.14559     0.14559     0.11631     0.14629     0.09734     0.09887     0.11293
18683.0     0.14769     0.14627     0.14556     0.14556     0.14556     0.11630     0.14627     0.09731     0.09887     0.11290
18684.0     0.14768     0.14625     0.14553     0.14553     0.14553     0.11629     0.14625     0.09728     0.09888     0.11287
18685.0     0.14766     0.14623     0.14550     0.14550     0.14550     0.11629     0.14623     0.09725     0.09888     0.11284
18686.0     0.14765     0.14621     0.14548     0.14548     0.14548     0.11628     0.14621     0.09722     0.09888     0.11281
18687.0     0.14764     0.14619     0.14545     0.14545     0.14545     0.11627     0.14619     0.09719     0.09888     0.11278
18688.0     0.14763     0.14617     0.14542     0.14542     0.14542     0.11626     0.14617     0.09716     0.09888     0.11276
18689.0     0.14761     0.14615     0.14540     0.14540     0.14540     0.11626     0.14615     0.09713     0.09888     0.11273
18690.0     0.14760     0.14613     0.14537     0.14537     0.14537     0.11625     0.14613     0.09711     0.09888     0.11270
18691.0     0.14759     0.14611     0.14534     0.14534     0.14534     0.11624     0.14611     0.09708     0.09888     0.11267
18692.0     0.14758     0.14609     0.14532     0.14532     0.14532     0.11624     0.14609     0.09705     0.09888     0.11264
18693.0     0.14756     0.14607     0.14529     0.14529     0.14529     0.11623     0.14607     0.09702     0.09888     0.11261
18694.0     0.14755     0.14605     0.14526     0.14526     0.14526     0.11622     0.14605     0.09699     0.09888     0.11258
18695.0     0.14754     0.14603     0.14523     0.14523     0.14523     0.11621     0.14603     0.09696     0.09888     0.11255
18696.0     0.14753     0.14601     0.14521     0.14521     0.14521     0.11621     0.14601     0.09693     0.09888     0.11252
18697.0     0.14751     0.14599     0.14518     0.14518     0.14518     0.11620     0.14599     0.09690     0.09888     0.11249
18698.0     0.14750     0.14597     0.14515     0.14515     0.14515     0.11619     0.14597     0.09687     0.09889     0.11246
18699.0     0.14749     0.14596     0.14513     0.14513     0.14513     0.11618     0.14596     0.09684     0.09889     0.11243
18700.0     0.14747     0.14594     0.14510     0.14510     0.14510     0.11618     0.14594     0.09682     0.09889     0.11240
18701.0     0.14746     0.14592     0.14507     0.14507     0.14507     0.11617     0.14592     0.09679     0.09889     0.11237
18702.0     0.14745     0.14590     0.14505     0.14505     0.14505     0.11616     0.14590     0.09676     0.09889     0.11234
18703.0     0.14744     0.14588     0.14502     0.14502     0.14502     0.11615     0.14588     0.09673     0.09889     0.11231
18704.0     0.14742     0.14586     0.14499     0.14499     0.14499     0.11615     0.14586     0.09670     0.09889     0.11228
18705.0     0.14741     0.14584     0.14497     0.14497     0.14497     0.11614     0.14584     0.09667     0.09889     0.11225
18706.0     0.14740     0.14582     0.14494     0.14494     0.14494     0.11613     0.14582     0.09664     0.09889     0.11222
18707.0     0.14739     0.14580     0.14491     0.14491     0.14491     0.11613     0.14580     0.09661     0.09889     0.11219
18708.0     0.14737     0.14578     0.14488     0.14488     0.14488     0.11612     0.14578     0.09658     0.09889     0.11216
18709.0     0.14736     0.14576     0.14486     0.14486     0.14486     0.11611     0.14576     0.09656     0.09889     0.11213
18710.0     0.14735     0.14574     0.14483     0.14483     0.14483     0.11610     0.14574     0.09653     0.09889     0.11211
18711.0     0.14733     0.14572     0.14480     0.14480     0.14480     0.11610     0.14572     0.09650     0.09890     0.11208
18712.0     0.14732     0.14570     0.14478     0.14478     0.14478     0.11609     0.14570     0.09647     0.09890     0.11205
18713.0     0.14731     0.14568     0.14475     0.14475     0.14475     0.11608     0.14568     0.09644     0.09890     0.11202
18714.0     0.14730     0.14566     0.14472     0.14472     0.14472     0.11607     0.14566     0.09641     0.09890     0.11199
18715.0     0.14728     0.14564     0.14470     0.14470     0.14470     0.11607     0.14564     0.09638     0.09890     0.11196
18716.0     0.14727     0.14562     0.14467     0.14467     0.14467     0.11606     0.14562     0.09635     0.09890     0.11193
18717.0     0.14726     0.14560     0.14464     0.14464     0.14464     0.11605     0.14560     0.09632     0.09890     0.11190
18718.0     0.14725     0.14558     0.14461     0.14461     0.14461     0.11604     0.14558     0.09629     0.09890     0.11187
18719.0     0.14723     0.14557     0.14459     0.14459     0.14459     0.11604     0.14557     0.09627     0.09890     0.11184
18720.0     0.14722     0.14555     0.14456     0.14456     0.14456     0.11603     0.14555     0.09624     0.09890     0.11181
18721.0     0.14721     0.14553     0.14453     0.14453     0.14453     0.11602     0.14553     0.09621     0.09890     0.11178
18722.0     0.14720     0.14551     0.14451     0.14451     0.14451     0.11601     0.14551     0.09618     0.09890     0.11175
18723.0     0.14718     0.14549     0.14448     0.14448     0.14448     0.11601     0.14549     0.09615     0.09890     0.11172
18724.0     0.14717     0.14547     0.14445     0.14445     0.14445     0.11600     0.14547     0.09612     0.09891     0.11169
18725.0     0.14716     0.14545     0.14443     0.14443     0.14443     0.11599     0.14545     0.09609     0.09891     0.11166
18726.0     0.14714     0.14543     0.14440     0.14440     0.14440     0.11599     0.14543     0.09606     0.09891     0.11163
18727.0     0.14713     0.14541     0.14437     0.14437     0.14437     0.11598     0.14541     0.09603     0.09891     0.11160
18728.0     0.14712     0.14539     0.14434     0.14434     0.14434     0.11597     0.14539     0.09601     0.09891     0.11157
18729.0     0.14711     0.14537     0.14432     0.14432     0.14432     0.11596     0.14537     0.09598     0.09891     0.11154
18730.0     0.14709     0.14535     0.14429     0.14429     0.14429     0.11596     0.14535     0.09595     0.09891     0.11152
18731.0     0.14708     0.14533     0.14426     0.14426     0.14426     0.11595     0.14533     0.09592     0.09891     0.11149
18732.0     0.14707     0.14531     0.14424     0.14424     0.14424     0.11594     0.14531     0.09589     0.09891     0.11146
18733.0     0.14706     0.14529     0.14421     0.14421     0.14421     0.11593     0.14529     0.09586     0.09891     0.11143
18734.0     0.14704     0.14527     0.14418     0.14418     0.14418     0.11593     0.14527     0.09583     0.09891     0.11140
18735.0     0.14703     0.14525     0.14416     0.14416     0.14416     0.11592     0.14525     0.09580     0.09891     0.11137
18736.0     0.14702     0.14523     0.14413     0.14413     0.14413     0.11591     0.14523     0.09577     0.09891     0.11134
18737.0     0.14701     0.14521     0.14410     0.14410     0.14410     0.11590     0.14521     0.09575     0.09892     0.11131
18738.0     0.14699     0.14520     0.14407     0.14407     0.14407     0.11590     0.14520     0.09572     0.09892     0.11128
18739.0     0.14698     0.14518     0.14405     0.14405     0.14405     0.11589     0.14518     0.09569     0.09892     0.11125
18740.0     0.14697     0.14516     0.14402     0.14402     0.14402     0.11588     0.14516     0.09566     0.09892     0.11122
18741.0     0.14696     0.14514     0.14399     0.14399     0.14399     0.11588     0.14514     0.09563     0.09892     0.11119
18742.0     0.14694     0.14512     0.14397     0.14397     0.14397     0.11587     0.14512     0.09560     0.09892     0.11116
18743.0     0.14693     0.14510     0.14394     0.14394     0.14394     0.11586     0.14510     0.09557     0.09892     0.11113
18744.0     0.14692     0.14508     0.14391     0.14391     0.14391     0.11585     0.14508     0.09554     0.09892     0.11110
18745.0     0.14690     0.14506     0.14389     0.14389     0.14389     0.11585     0.14506     0.09551     0.09892     0.11107
18746.0     0.14689     0.14504     0.14386     0.14386     0.14386     0.11584     0.14504     0.09549     0.09892     0.11104
18747.0     0.14688     0.14502     0.14383     0.14383     0.14383     0.11583     0.14502     0.09546     0.09892     0.11102
18748.0     0.14687     0.14500     0.14380     0.14380     0.14380     0.11582     0.14500     0.09543     0.09892     0.11099
18749.0     0.14685     0.14498     0.14378     0.14378     0.14378     0.11582     0.14498     0.09540     0.09892     0.11096
18750.0     0.14684     0.14496     0.14375     0.14375     0.14375     0.11581     0.14496     0.09537     0.09892     0.11093
18751.0     0.14683     0.14494     0.14372     0.14372     0.14372     0.11580     0.14494     0.09534     0.09893     0.11090
18752.0     0.14682     0.14492     0.14370     0.14370     0.14370     0.11579     0.14492     0.09531     0.09893     0.11087
18753.0     0.14680     0.14490     0.14367     0.14367     0.14367     0.11579     0.14490     0.09528     0.09893     0.11084
18754.0     0.14679     0.14488     0.14364     0.14364     0.14364     0.11578     0.14488     0.09526     0.09893     0.11081
18755.0     0.14678     0.14486     0.14361     0.14361     0.14361     0.11577     0.14486     0.09523     0.09893     0.11078
18756.0     0.14677     0.14485     0.14359     0.14359     0.14359     0.11576     0.14485     0.09520     0.09893     0.11075
18757.0     0.14675     0.14483     0.14356     0.14356     0.14356     0.11576     0.14483     0.09517     0.09893     0.11072
18758.0     0.14674     0.14481     0.14353     0.14353     0.14353     0.11575     0.14481     0.09514     0.09893     0.11069
18759.0     0.14673     0.14479     0.14351     0.14351     0.14351     0.11574     0.14479     0.09511     0.09893     0.11066
18760.0     0.14672     0.14477     0.14348     0.14348     0.14348     0.11574     0.14477     0.09508     0.09893     0.11063
18761.0     0.14670     0.14475     0.14345     0.14345     0.14345     0.11573     0.14475     0.09505     0.09893     0.11060
18762.0     0.14669     0.14473     0.14343     0.14343     0.14343     0.11572     0.14473     0.09503     0.09893     0.11057
18763.0     0.14668     0.14471     0.14340     0.14340     0.14340     0.11571     0.14471     0.09500     0.09893     0.11055
18764.0     0.14667     0.14469     0.14337     0.14337     0.14337     0.11571     0.14469     0.09497     0.09894     0.11052
18765.0     0.14665     0.14467     0.14335     0.14335     0.14335     0.11570     0.14467     0.09494     0.09894     0.11049
18766.0     0.14664     0.14465     0.14332     0.14332     0.14332     0.11569     0.14465     0.09491     0.09894     0.11046
18767.0     0.14663     0.14463     0.14329     0.14329     0.14329     0.11568     0.14463     0.09488     0.09894     0.11043
18768.0     0.14662     0.14461     0.14326     0.14326     0.14326     0.11568     0.14461     0.09485     0.09894     0.11040
18769.0     0.14660     0.14459     0.14324     0.14324     0.14324     0.11567     0.14459     0.09482     0.09894     0.11037
18770.0     0.14659     0.14457     0.14321     0.14321     0.14321     0.11566     0.14457     0.09480     0.09894     0.11034
18771.0     0.14658     0.14455     0.14318     0.14318     0.14318     0.11565     0.14455     0.09477     0.09894     0.11031
18772.0     0.14656     0.14454     0.14316     0.14316     0.14316     0.11565     0.14454     0.09474     0.09894     0.11028
18773.0     0.14655     0.14452     0.14313     0.14313     0.14313     0.11564     0.14452     0.09471     0.09894     0.11025
18774.0     0.14654     0.14450     0.14310     0.14310     0.14310     0.11563     0.14450     0.09468     0.09894     0.11022
18775.0     0.14653     0.14448     0.14308     0.14308     0.14308     0.11563     0.14448     0.09465     0.09894     0.11019
18776.0     0.14651     0.14446     0.14305     0.14305     0.14305     0.11562     0.14446     0.09462     0.09894     0.11016
18777.0     0.14650     0.14444     0.14302     0.14302     0.14302     0.11561     0.14444     0.09459     0.09895     0.11013
18778.0     0.14649     0.14442     0.14299     0.14299     0.14299     0.11560     0.14442     0.09457     0.09895     0.11011
18779.0     0.14648     0.14440     0.14297     0.14297     0.14297     0.11560     0.14440     0.09454     0.09895     0.11008
18780.0     0.14646     0.14438     0.14294     0.14294     0.14294     0.11559     0.14438     0.09451     0.09895     0.11005
18781.0     0.14645     0.14436     0.14291     0.14291     0.14291     0.11558     0.14436     0.09448     0.09895     0.11002
18782.0     0.14644     0.14434     0.14289     0.14289     0.14289     0.11557     0.14434     0.09445     0.09895     0.10999
18783.0     0.14643     0.14432     0.14286     0.14286     0.14286     0.11557     0.14432     0.09442     0.09895     0.10996
18784.0     0.14641     0.14430     0.14283     0.14283     0.14283     0.11556     0.14430     0.09439     0.09895     0.10993
18785.0     0.14640     0.14428     0.14280     0.14280     0.14280     0.11555     0.14428     0.09436     0.09895     0.10990
18786.0     0.14639     0.14426     0.14278     0.14278     0.14278     0.11554     0.14426     0.09434     0.09895     0.10987
18787.0     0.14638     0.14424     0.14275     0.14275     0.14275     0.11554     0.14424     0.09431     0.09895     0.10984
18788.0     0.14636     0.14423     0.14272     0.14272     0.14272     0.11553     0.14423     0.09428     0.09895     0.10981
18789.0     0.14635     0.14421     0.14270     0.14270     0.14270     0.11552     0.14421     0.09425     0.09895     0.10978
18790.0     0.14634     0.14419     0.14267     0.14267     0.14267     0.11551     0.14419     0.09422     0.09896     0.10975
18791.0     0.14633     0.14417     0.14264     0.14264     0.14264     0.11551     0.14417     0.09419     0.09896     0.10972
18792.0     0.14631     0.14415     0.14262     0.14262     0.14262     0.11550     0.14415     0.09416     0.09896     0.10970
18793.0     0.14630     0.14413     0.14259     0.14259     0.14259     0.11549     0.14413     0.09413     0.09896     0.10967
18794.0     0.14629     0.14411     0.14256     0.14256     0.14256     0.11549     0.14411     0.09411     0.09896     0.10964
18795.0     0.14628     0.14409     0.14253     0.14253     0.14253     0.11548     0.14409     0.09408     0.09896     0.10961
18796.0     0.14626     0.14407     0.14251     0.14251     0.14251     0.11547     0.14407     0.09405     0.09896     0.10958
18797.0     0.14625     0.14405     0.14248     0.14248     0.14248     0.11546     0.14405     0.09402     0.09896     0.10955
18798.0     0.14624     0.14403     0.14245     0.14245     0.14245     0.11546     0.14403     0.09399     0.09896     0.10952
18799.0     0.14623     0.14401     0.14243     0.14243     0.14243     0.11545     0.14401     0.09396     0.09896     0.10949
18800.0     0.14621     0.14399     0.14240     0.14240     0.14240     0.11544     0.14399     0.09393     0.09896     0.10946
18801.0     0.14620     0.14397     0.14237     0.14237     0.14237     0.11543     0.14397     0.09390     0.09896     0.10943
18802.0     0.14619     0.14395     0.14235     0.14235     0.14235     0.11543     0.14395     0.09388     0.09896     0.10940
18803.0     0.14618     0.14394     0.14232     0.14232     0.14232     0.11542     0.14394     0.09385     0.09896     0.10937
18804.0     0.14616     0.14392     0.14229     0.14229     0.14229     0.11541     0.14392     0.09382     0.09897     0.10934
18805.0     0.14615     0.14390     0.14227     0.14227     0.14227     0.11540     0.14390     0.09379     0.09897     0.10932
18806.0     0.14614     0.14388     0.14224     0.14224     0.14224     0.11540     0.14388     0.09376     0.09897     0.10929
18807.0     0.14613     0.14386     0.14221     0.14221     0.14221     0.11539     0.14386     0.09373     0.09897     0.10926
18808.0     0.14611     0.14384     0.14218     0.14218     0.14218     0.11538     0.14384     0.09370     0.09897     0.10923
18809.0     0.14610     0.14382     0.14216     0.14216     0.14216     0.11538     0.14382     0.09368     0.09897     0.10920
18810.0     0.14609     0.14380     0.14213     0.14213     0.14213     0.11537     0.14380     0.09365     0.09897     0.10917
18811.0     0.14608     0.14378     0.14210     0.14210     0.14210     0.11536     0.14378     0.09362     0.09897     0.10914
18812.0     0.14606     0.14376     0.14208     0.14208     0.14208     0.11535     0.14376     0.09359     0.09897     0.10911
18813.0     0.14605     0.14374     0.14205     0.14205     0.14205     0.11535     0.14374     0.09356     0.09897     0.10908
18814.0     0.14604     0.14372     0.14202     0.14202     0.14202     0.11534     0.14372     0.09353     0.09897     0.10905
18815.0     0.14603     0.14370     0.14200     0.14200     0.14200     0.11533     0.14370     0.09350     0.09897     0.10902
18816.0     0.14601     0.14368     0.14197     0.14197     0.14197     0.11532     0.14368     0.09348     0.09897     0.10899
18817.0     0.14600     0.14367     0.14194     0.14194     0.14194     0.11532     0.14367     0.09345     0.09898     0.10897
18818.0     0.14599     0.14365     0.14191     0.14191     0.14191     0.11531     0.14365     0.09342     0.09898     0.10894
18819.0     0.14598     0.14363     0.14189     0.14189     0.14189     0.11530     0.14363     0.09339     0.09898     0.10891
18820.0     0.14596     0.14361     0.14186     0.14186     0.14186     0.11529     0.14361     0.09336     0.09898     0.10888
18821.0     0.14595     0.14359     0.14183     0.14183     0.14183     0.11529     0.14359     0.09333     0.09898     0.10885
18822.0     0.14594     0.14357     0.14181     0.14181     0.14181     0.11528     0.14357     0.09330     0.09898     0.10882
18823.0     0.14593     0.14355     0.14178     0.14178     0.14178     0.11527     0.14355     0.09328     0.09898     0.10879
18824.0     0.14591     0.14353     0.14175     0.14175     0.14175     0.11526     0.14353     0.09325     0.09898     0.10876
18825.0     0.14590     0.14351     0.14172     0.14172     0.14172     0.11526     0.14351     0.09322     0.09898     0.10873
18826.0     0.14589     0.14349     0.14170     0.14170     0.14170     0.11525     0.14349     0.09319     0.09898     0.10870
18827.0     0.14588     0.14347     0.14167     0.14167     0.14167     0.11524     0.14347     0.09316     0.09898     0.10867
18828.0     0.14586     0.14345     0.14164     0.14164     0.14164     0.11524     0.14345     0.09313     0.09898     0.10864
18829.0     0.14585     0.14343     0.14162     0.14162     0.14162     0.11523     0.14343     0.09310     0.09898     0.10862
18830.0     0.14584     0.14341     0.14159     0.14159     0.14159     0.11522     0.14341     0.09307     0.09898     0.10859
18831.0     0.14583     0.14340     0.14156     0.14156     0.14156     0.11521     0.14340     0.09305     0.09899     0.10856
18832.0     0.14581     0.14338     0.14154     0.14154     0.14154     0.11521     0.14338     0.09302     0.09899     0.10853
18833.0     0.14580     0.14336     0.14151     0.14151     0.14151     0.11520     0.14336     0.09299     0.09899     0.10850
18834.0     0.14579     0.14334     0.14148     0.14148     0.14148     0.11519     0.14334     0.09296     0.09899     0.10847
18835.0     0.14578     0.14332     0.14145     0.14145     0.14145     0.11518     0.14332     0.09293     0.09899     0.10844
18836.0     0.14576     0.14330     0.14143     0.14143     0.14143     0.11518     0.14330     0.09290     0.09899     0.10841
18837.0     0.14575     0.14328     0.14140     0.14140     0.14140     0.11517     0.14328     0.09287     0.09899     0.10838
18838.0     0.14574     0.14326     0.14137     0.14137     0.14137     0.11516     0.14326     0.09285     0.09899     0.10835
18839.0     0.14573     0.14324     0.14135     0.14135     0.14135     0.11515     0.14324     0.09282     0.09899     0.10832
18840.0     0.14571     0.14322     0.14132     0.14132     0.14132     0.11515     0.14322     0.09279     0.09899     0.10830
18841.0     0.14570     0.14320     0.14129     0.14129     0.14129     0.11514     0.14320     0.09276     0.09899     0.10827
18842.0     0.14569     0.14318     0.14127     0.14127     0.14127     0.11513     0.14318     0.09273     0.09899     0.10824
18843.0     0.14568     0.14316     0.14124     0.14124     0.14124     0.11513     0.14316     0.09270     0.09899     0.10821
18844.0     0.14566     0.14315     0.14121     0.14121     0.14121     0.11512     0.14315     0.09268     0.09900     0.10818
18845.0     0.14565     0.14313     0.14118     0.14118     0.14118     0.11511     0.14313     0.09265     0.09900     0.10815
18846.0     0.14564     0.14311     0.14116     0.14116     0.14116     0.11510     0.14311     0.09262     0.09900     0.10812
18847.0     0.14563     0.14309     0.14113     0.14113     0.14113     0.11510     0.14309     0.09259     0.09900     0.10809
18848.0     0.14561     0.14307     0.14110     0.14110     0.14110     0.11509     0.14307     0.09256     0.09900     0.10806
18849.0     0.14560     0.14305     0.14108     0.14108     0.14108     0.11508     0.14305     0.09253     0.09900     0.10803
18850.0     0.14559     0.14303     0.14105     0.14105     0.14105     0.11507     0.14303     0.09250     0.09900     0.10800
18851.0     0.14558     0.14301     0.14102     0.14102     0.14102     0.11507     0.14301     0.09248     0.09900     0.10798
18852.0     0.14556     0.14299     0.14100     0.14100     0.14100     0.11506     0.14299     0.09245     0.09900     0.10795
18853.0     0.14555     0.14297     0.14097     0.14097     0.14097     0.11505     0.14297     0.09242     0.09900     0.10792
18854.0     0.14554     0.14295     0.14094     0.14094     0.14094     0.11504     0.14295     0.09239     0.09900     0.10789
18855.0     0.14553     0.14293     0.14091     0.14091     0.14091     0.11504     0.14293     0.09236     0.09900     0.10786
18856.0     0.14551     0.14291     0.14089     0.14089     0.14089     0.11503     0.14291     0.09233     0.09900     0.10783
18857.0     0.14550     0.14290     0.14086     0.14086     0.14086     0.11502     0.14290     0.09230     0.09901     0.10780
18858.0     0.14549     0.14288     0.14083     0.14083     0.14083     0.11501     0.14288     0.09228     0.09901     0.10777
18859.0     0.14548     0.14286     0.14081     0.14081     0.14081     0.11501     0.14286     0.09225     0.09901     0.10774
18860.0     0.14547     0.14284     0.14078     0.14078     0.14078     0.11500     0.14284     0.09222     0.09901     0.10771
18861.0     0.14545     0.14282     0.14075     0.14075     0.14075     0.11499     0.14282     0.09219     0.09901     0.10768
18862.0     0.14544     0.14280     0.14073     0.14073     0.14073     0.11499     0.14280     0.09216     0.09901     0.10766
18863.0     0.14543     0.14278     0.14070     0.14070     0.14070     0.11498     0.14278     0.09213     0.09901     0.10763
18864.0     0.14542     0.14276     0.14067     0.14067     0.14067     0.11497     0.14276     0.09211     0.09901     0.10760
18865.0     0.14540     0.14274     0.14065     0.14065     0.14065     0.11496     0.14274     0.09208     0.09901     0.10757
18866.0     0.14539     0.14272     0.14062     0.14062     0.14062     0.11496     0.14272     0.09205     0.09901     0.10754
18867.0     0.14538     0.14270     0.14059     0.14059     0.14059     0.11495     0.14270     0.09202     0.09901     0.10751
18868.0     0.14537     0.14268     0.14056     0.14056     0.14056     0.11494     0.14268     0.09199     0.09901     0.10748
18869.0     0.14535     0.14267     0.14054     0.14054     0.14054     0.11493     0.14267     0.09196     0.09901     0.10745
18870.0     0.14534     0.14265     0.14051     0.14051     0.14051     0.11493     0.14265     0.09193     0.09901     0.10742
18871.0     0.14533     0.14263     0.14048     0.14048     0.14048     0.11492     0.14263     0.09191     0.09902     0.10739
18872.0     0.14532     0.14261     0.14046     0.14046     0.14046     0.11491     0.14261     0.09188     0.09902     0.10737
18873.0     0.14530     0.14259     0.14043     0.14043     0.14043     0.11490     0.14259     0.09185     0.09902     0.10734
18874.0     0.14529     0.14257     0.14040     0.14040     0.14040     0.11490     0.14257     0.09182     0.09902     0.10731
18875.0     0.14528     0.14255     0.14037     0.14037     0.14037     0.11489     0.14255     0.09179     0.09902     0.10728
18876.0     0.14527     0.14253     0.14035     0.14035     0.14035     0.11488     0.14253     0.09176     0.09902     0.10725
18877.0     0.14525     0.14251     0.14032     0.14032     0.14032     0.11488     0.14251     0.09174     0.09902     0.10722
